hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var
4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.130255956009720535e+02 1.775894860853799353e-03 1.288257601734675184e+00 7.198072687768556355e-01 2.905670114594787498e-04 1.787099372425158053e-02 7.198072687768556355e-01 2.905670114594787498e-04 1.787099372425158053e-02
3.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.115024100409225980e+02 1.932940173150335178e-03 1.561335607636955558e+00 6.930782587673467443e-01 3.047495331979747511e-04 1.951757720030711588e-02 6.930782587673467443e-01 3.047495331979747511e-04 1.951757720030711588e-02
3.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.100508099847779135e+02 2.440520309367786005e-03 1.986882897989730168e+00 6.575845794763034435e-01 3.721906304289450493e-04 2.173108414846319780e-02 6.575845794763034435e-01 3.721906304289450493e-04 2.173108414846319780e-02
3.699999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.087112275248316564e+02 4.612263600392458966e-03 2.982725265327152986e+00 6.031541439100984725e-01 5.487045351909036490e-04 2.632526489865951239e-02 6.031541439100984725e-01 5.487045351909036490e-04 2.632526489865951239e-02
3.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.184815566119647201e+02 1.854928844019624601e-01 4.958931890510787355e+01 7.583705481872329845e-02 3.519293150454952911e-04 5.475920438742281661e-03 7.583705481872329845e-02 3.519293150454952911e-04 5.475920438742281661e-03
3.499999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.184304195816918650e+02 1.688654045280564009e-01 3.393032336826474449e+01 7.528696925033705190e-02 3.242708644685979801e-04 3.916331409281643625e-03 7.528696925033705190e-02 3.242708644685979801e-04 3.916331409281643625e-03
3.300000000000000155e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.184257595728515184e+02 1.160094502644552772e-01 2.017937658318407301e+01 7.473763104773739618e-02 2.404023595326881195e-04 4.175016184713318569e-03 7.473763104773739618e-02 2.404023595326881195e-04 4.175016184713318569e-03
2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.177672439017125328e+02 1.586811482727874534e-01 2.965085575251791994e+01 6.918640516585072842e-02 2.899020116820258744e-04 4.282881386265544391e-03 6.918640516585072842e-02 2.899020116820258744e-04 4.282881386265544391e-03
2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.170272321443504779e+02 1.973750182823050259e-02 1.156999228976655525e+00 4.876169447248818178e-02 2.099360828773085084e-04 4.486450505204124528e-03 4.876169447248818178e-02 2.099360828773085084e-04 4.486450505204124528e-03
1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.162691920045064649e+02 3.311113606188617392e-04 1.670620757817620899e-02 2.471770918103879250e-02 2.080167593968998776e-04 4.534909470550562219e-03 2.471770918103879250e-02 2.080167593968998776e-04 4.534909470550562219e-03
