hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var wilson wilson_err wilson_var
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.279995523987531669e+02 2.512818083866388331e-04 1.789965905578693112e-03 -9.397665659586587638e-05 1.665777626884254101e-04 7.821124528654700356e-03 6.959831714630126953e-02 8.824718782087577918e-05 2.977207610669552196e-03 9.999881584110047461e-01 6.599610601032650695e-06 1.343341395783722993e-06
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000056e-01 -1.283221286082834354e+02 6.764313678360000647e-04 3.781345556481353377e-03 5.115230878194172714e-02 1.778646342694960726e-04 8.002345290903021408e-03 8.166790008544921875e-02 1.131746186852793291e-04 3.949258080259217436e-03 9.947716618916331299e-01 4.207825883369430446e-05 3.254590399765496336e-04
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000111e-01 -1.293335151529464611e+02 3.729558189903606463e-05 3.970288800651022897e-04 1.087478796641031809e-01 2.001891919396845006e-04 8.808860293501967476e-03 1.191314856211344309e-01 1.693170737234974050e-04 6.442650758641673206e-03 9.769938078779141222e-01 8.223804561452239387e-05 1.445260606020004873e-03
0.000000000000000000e+00 0.000000000000000000e+00 2.800000000000000266e-01 -1.307466378395882884e+02 1.670509292209220722e-04 6.471650466542526632e-03 1.704877217610676898e-01 2.522710898650817228e-04 1.035389571754623955e-02 1.734752655029296875e-01 2.395809032455952956e-04 9.326291247513532681e-03 9.455490915588079526e-01 1.515164354428835778e-04 3.435599243945201831e-03
0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-01 -1.312138329294733126e+02 2.772579263917320349e-04 1.398257763662560417e-02 1.940236091613769531e-01 3.009002111886721772e-04 1.138080680516395660e-02 1.959768931070963449e-01 2.913824518209489505e-04 1.061902508526044349e-02 9.304751753601783193e-01 2.006796972339642431e-04 4.431486120073283019e-03
0.000000000000000000e+00 0.000000000000000000e+00 3.099999999999999978e-01 -1.314704996727363095e+02 4.013774882167224370e-04 2.073901524555933976e-02 2.064410845438639230e-01 3.332971121758571218e-04 1.211965644807201647e-02 2.080044746398925781e-01 3.264671394704652774e-04 1.147171636550107544e-02 9.221851285263621412e-01 2.296463191511536012e-04 5.065375332674386735e-03
0.000000000000000000e+00 0.000000000000000000e+00 3.300000000000000155e-01 -1.320548264276950192e+02 1.034236661774390722e-03 3.826448550328662157e-02 2.443354129791259766e-01 5.311328979723442924e-04 1.472967576828902204e-02 2.452030976613362445e-01 5.256388520644315280e-04 1.430491070125425659e-02 8.945395146265746611e-01 4.017352209039992640e-04 7.172018299458468929e-03
0.000000000000000000e+00 0.000000000000000000e+00 3.400000000000000244e-01 -1.323973942505094499e+02 1.870440736458696450e-03 5.601289500729021709e-02 2.729581991831461218e-01 7.795949244275541352e-04 1.721649119947540885e-02 2.735683917999267578e-01 7.750201589055880861e-04 1.688300470878326826e-02 8.724339027396450508e-01 6.046989026881982544e-04 8.879223596838587557e-03
0.000000000000000000e+00 0.000000000000000000e+00 3.499999999999999778e-01 -1.327908360503504923e+02 3.343646079468533781e-03 8.745288591830302494e-02 3.099967638651529578e-01 1.177071864768860924e-03 2.000831787333683456e-02 3.103591601053873328e-01 1.173329252415843734e-03 1.978350321888279473e-02 8.431087217476173068e-01 9.337837717898940255e-04 1.074918561034038725e-02
0.000000000000000000e+00 0.000000000000000000e+00 3.699999999999999956e-01 -1.337479802400627023e+02 8.533007051903653689e-03 2.082343328930418291e-01 4.045901298522949219e-01 2.292390739531256164e-03 2.490901604907472949e-02 4.046812057495117188e-01 2.290011462035333820e-03 2.483531093609295942e-02 7.681403979647043467e-01 1.824151019044780494e-03 1.348226498683190860e-02
0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 -1.354951220060730464e+02 1.796692839568000272e-02 4.989128921672484340e-01 4.955510298411051062e-01 2.797829738275886113e-03 2.562517213436244640e-02 4.955715338389078406e-01 2.797009395094194380e-03 2.560485015949451673e-02 7.017745452950507890e-01 2.105407250756112601e-03 1.304040311757259998e-02
0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 -1.431260850654425383e+02 5.150537751871445136e-02 2.931813050321882663e+00 6.669071912765502930e-01 2.786515469336130549e-03 2.105844547932159833e-02 6.669071912765502930e-01 2.786515469336130549e-03 2.105844547932159833e-02 5.974244183106907080e-01 1.568669942679326275e-03 8.888260104896395647e-03
0.000000000000000000e+00 0.000000000000000000e+00 5.999999999999999778e-01 -1.538284438894978052e+02 5.274163072724393636e-02 2.903759380519643329e+00 7.974460919698078687e-01 1.769385047129917428e-03 1.297751237019737110e-02 7.974460919698078687e-01 1.769385047129917428e-03 1.297751237019737110e-02 5.382650543167912804e-01 7.498950948548821840e-04 5.739210536343948219e-03
0.000000000000000000e+00 0.000000000000000000e+00 6.999999999999999556e-01 -1.644486668838810033e+02 7.354627657263367035e-02 5.576126964288406818e+00 8.473574320475260047e-01 1.743298738019586529e-03 1.047378789937485760e-02 8.473574320475260047e-01 1.743298738019586529e-03 1.047378789937485760e-02 5.223196535358473058e-01 5.697625456695165408e-04 5.204181951178118472e-03
