hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var
4.500000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.582480439078614154e+01 5.243899914457545927e-03 1.624695894239003957e+00 5.157157917304298067e-01 5.552481435569302584e-03 1.366363276675208460e-01 5.157157917304298067e-01 5.552481435569302584e-03 1.366363276675208460e-01
4.400000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.562780137232877564e+01 6.213632380316884939e-03 2.196592012866747101e+00 2.673873736855273409e-01 4.697050362485246169e-03 9.472007197181045446e-02 2.673873736855273409e-01 4.697050362485246169e-03 9.472007197181045446e-02
4.299999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.549816660744019714e+01 6.210272256518266885e-03 2.044840597496161649e+00 1.577689253533189062e-01 2.590985881498328834e-03 4.501183760002486212e-02 1.577689253533189062e-01 2.590985881498328834e-03 4.501183760002486212e-02
4.199999999999999845e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.541685408813968650e+01 5.340711749805847341e-03 1.695942985225562971e+00 1.255282983597084956e-01 1.662713714253941056e-03 2.758529427691852956e-02 1.255282983597084956e-01 1.662713714253941056e-03 2.758529427691852956e-02
4.099999999999999756e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.535147761793464838e+01 6.000042940465091790e-03 1.785936298753508567e+00 1.119124611271710840e-01 1.168039930225787731e-03 2.037479719694205993e-02 1.119124611271710840e-01 1.168039930225787731e-03 2.037479719694205993e-02
4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.528346223693671391e+01 4.276605486266200212e-03 1.101664760286164002e+00 1.051411304730050927e-01 1.044569831990539580e-03 1.781804066255966365e-02 1.051411304730050927e-01 1.044569831990539580e-03 1.781804066255966365e-02
3.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.522175129354435796e+01 4.583098622353164522e-03 1.375782710312605017e+00 1.022199453279627468e-01 1.052466842279205965e-03 1.836495839654270212e-02 1.022199453279627468e-01 1.052466842279205965e-03 1.836495839654270212e-02
3.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.515210115746506858e+01 4.906470006501184589e-03 1.476480668133652863e+00 1.001395938612283654e-01 1.057973376156355009e-03 1.872337040448137854e-02 1.001395938612283654e-01 1.057973376156355009e-03 1.872337040448137854e-02
3.699999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.508862108808351365e+01 3.490721911096348988e-03 7.545341552012791997e-01 9.548020203553492236e-02 1.029781985619590079e-03 1.677886574566733388e-02 9.548020203553492236e-02 1.029781985619590079e-03 1.677886574566733388e-02
3.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.502213235712196138e+01 3.550556531233039180e-03 6.222075197158951632e-01 9.277909218953785120e-02 9.884491362215528862e-04 1.609738633316533385e-02 9.277909218953785120e-02 9.884491362215528862e-04 1.609738633316533385e-02
3.499999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.498132910546767960e+01 6.161838344693372146e-03 1.743749589402203259e+00 8.958209815814952015e-02 9.811503700299815597e-04 1.842695610117354305e-02 8.958209815814952015e-02 9.811503700299815597e-04 1.842695610117354305e-02
3.400000000000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.492566959700451434e+01 3.443103033353758433e-03 5.041591853796444367e-01 8.861018335232470622e-02 9.275882042632675652e-04 1.652954309583265502e-02 8.861018335232470622e-02 9.275882042632675652e-04 1.652954309583265502e-02
3.300000000000000155e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.486216126834625584e+01 3.457703914659228037e-03 2.680311413793352582e-01 8.472036476634756119e-02 1.013568292406570375e-03 1.519894003577096364e-02 8.472036476634756119e-02 1.013568292406570375e-03 1.519894003577096364e-02
2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.472337672262401043e+01 3.061912714964441784e-03 4.666241317664248656e-01 7.639779972103449834e-02 9.645647417106099257e-04 1.677038209349616948e-02 7.639779972103449834e-02 9.645647417106099257e-04 1.677038209349616948e-02
2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.431889072973065424e+01 1.240921395465594598e-03 2.454732719693085083e-02 4.600022090936086577e-02 8.134942886704916998e-04 1.288808030162379506e-02 4.600022090936086577e-02 8.134942886704916998e-04 1.288808030162379506e-02
1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.408001252029001193e+01 8.532613504741292526e-05 4.772104180864252280e-04 2.661605351612414405e-02 1.024659113792782952e-03 1.745132989788428929e-02 2.661605351612414405e-02 1.024659113792782952e-03 1.745132989788428929e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.399999997255709161e+01 2.830402090117668584e-08 4.951920708790023316e-11 4.255997128012872083e-04 1.443200004158091087e-09 1.406406127801820321e-13 4.255997128012872083e-04 1.443200004158091087e-09 1.406406127801820321e-13
