hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var wilson wilson_err wilson_var exact_energy
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.799999999409490314e+01 0.000000000000000000e+00 2.377987693501435746e-08 2.241631880117722631e-11 0.000000000000000000e+00 5.555556477340247573e-02 1.757991863920497499e-01 0.000000000000000000e+00 2.465021083729579399e-02 9.999999991826558077e-01 0.000000000000000000e+00 4.719829600687972425e-10 -1.800000000000004263e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000056e-01 -1.804554980089822180e+01 0.000000000000000000e+00 2.875315831102918909e-06 5.117427281433771513e-02 0.000000000000000000e+00 5.731616572392556758e-02 1.824944903999749790e-01 0.000000000000000000e+00 2.663073289565525553e-02 9.948200913919196253e-01 0.000000000000000000e+00 2.295351307393366132e-03 -1.804781420138848347e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000111e-01 -1.819282602335254850e+01 0.000000000000000000e+00 2.461267545439865313e-04 1.138450463915919170e-01 0.000000000000000000e+00 6.640432052790801176e-02 2.094354370951222455e-01 0.000000000000000000e+00 3.550181280458678673e-02 9.757957140240214322e-01 0.000000000000000000e+00 1.060533882060911773e-02 -1.821049563823068951e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-01 -1.853792137143332042e+01 0.000000000000000000e+00 1.972402426332876824e-03 2.536011685350167966e-01 0.000000000000000000e+00 1.102793456926762505e-01 3.183783264168794647e-01 0.000000000000000000e+00 7.322813964298910405e-02 9.079901117265944954e-01 0.000000000000000000e+00 3.754730098464584276e-02 -1.855577054356151478e+01
0.000000000000000000e+00 0.000000000000000000e+00 3.200000000000000067e-01 -1.865766575200002109e+01 0.000000000000000000e+00 2.474274375152496572e-04 3.066034958279467149e-01 0.000000000000000000e+00 1.250858093003862637e-01 3.642721601868410541e-01 0.000000000000000000e+00 8.639730626711634998e-02 8.782053900981576788e-01 0.000000000000000000e+00 4.728721133006633104e-02 -1.865922083958269440e+01
0.000000000000000000e+00 0.000000000000000000e+00 3.499999999999999778e-01 -1.884348061298450716e+01 0.000000000000000000e+00 8.848763624693155923e-06 3.762811737918997368e-01 0.000000000000000000e+00 1.366955479354116654e-01 4.214151492768151708e-01 0.000000000000000000e+00 1.006923416456209502e-01 8.344916197901288690e-01 0.000000000000000000e+00 5.881107387949301157e-02 -1.884351784883963887e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 -1.923858783703819242e+01 0.000000000000000000e+00 2.498983637354799641e-08 5.023389286963385603e-01 0.000000000000000000e+00 1.424109671306720837e-01 5.292420826943010637e-01 0.000000000000000000e+00 1.146581843198558048e-01 7.504857249427219212e-01 0.000000000000000000e+00 7.133058737300800034e-02 -1.923858788840412615e+01
0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 -2.034189058475903877e+01 0.000000000000000000e+00 5.650751143471293906e-09 7.052156369299340533e-01 0.000000000000000000e+00 1.097351175925877359e-01 7.127696743027136517e-01 0.000000000000000000e+00 9.902360355748357490e-02 6.133194718833505643e-01 0.000000000000000000e+00 6.347763932253736030e-02 -2.034189058840840403e+01
0.000000000000000000e+00 0.000000000000000000e+00 5.999999999999999778e-01 -2.171662360089291610e+01 0.000000000000000000e+00 4.594691394770885955e-09 8.101523881600731780e-01 0.000000000000000000e+00 7.605362544061840258e-02 8.123873891973305561e-01 0.000000000000000000e+00 7.242724735523273227e-02 5.511353184198053423e-01 0.000000000000000000e+00 4.797860960803901342e-02 -2.171662360271273329e+01
0.000000000000000000e+00 0.000000000000000000e+00 6.999999999999999556e-01 -2.322948321259218929e+01 0.000000000000000000e+00 3.929644664470750908e-09 8.656127486522241510e-01 0.000000000000000000e+00 5.542396292162970334e-02 8.664057748724632857e-01 0.000000000000000000e+00 5.405042681853429454e-02 5.256849728254060494e-01 0.000000000000000000e+00 3.926756558048772466e-02 -2.322948321372531311e+01
0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000444e-01 -2.481986251762336693e+01 0.000000000000000000e+00 3.438964120662045204e-09 8.989640708539649028e-01 0.000000000000000000e+00 4.239049835197267191e-02 8.992930993618083457e-01 0.000000000000000000e+00 4.179882047853693272e-02 5.142138531601357920e-01 0.000000000000000000e+00 3.475629583051118021e-02 -2.481986251840855573e+01
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000222e-01 -2.645903826717482232e+01 0.000000000000000000e+00 3.065478257515583864e-09 9.209489499871711393e-01 0.000000000000000000e+00 3.356082029560420593e-02 9.211027241218006090e-01 0.000000000000000000e+00 3.327756039347484762e-02 5.084811075362131172e-01 0.000000000000000000e+00 3.229113448223687455e-02 -2.645903826775792211e+01
