hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var
1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.125822691269911502e+02 9.395975971820676870e-03 1.662377376476822655e-01 2.151101807268891719e-02 5.456913062612861378e-04 1.452596046218985896e-03 2.151101807268891719e-02 5.456913062612861378e-04 1.452596046218985896e-03
2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.141858256811235606e+02 2.226972302635741099e-02 1.703095991049273561e+00 3.880415595323769701e-02 4.864679203325093966e-04 1.279359144941305581e-03 3.880415595323769701e-02 4.864679203325093966e-04 1.279359144941305581e-03
2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.169368402813004195e+02 4.924705281873945767e-02 7.918495798569004762e+00 5.754571889589917000e-02 5.072697753235294160e-04 1.490898930386067500e-03 5.754571889589917000e-02 5.072697753235294160e-04 1.490898930386067500e-03
3.300000000000000155e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.180193516892412617e+02 5.669174162775117432e-02 1.039509361347845129e+01 6.366091422713772430e-02 5.107784271230343502e-04 1.491647097375538647e-03 6.366091422713772430e-02 5.107784271230343502e-04 1.491647097375538647e-03
3.400000000000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.185194931676901433e+02 4.776811574596642740e-02 8.422406077211114450e+00 6.799663565260176401e-02 5.236157710181502112e-04 1.527176984324382083e-03 6.799663565260176401e-02 5.236157710181502112e-04 1.527176984324382083e-03
3.499999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.190024848416496752e+02 3.550429697881954394e-02 7.259126686537560325e+00 7.109682151544073625e-02 5.065907990371284683e-04 1.510574973567380130e-03 7.109682151544073625e-02 5.065907990371284683e-04 1.510574973567380130e-03
3.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.192768931188776378e+02 6.362096715200787900e-02 1.056167690496985578e+01 7.143076452785984687e-02 5.308051967317321124e-04 1.490044158891108868e-03 7.143076452785984687e-02 5.308051967317321124e-04 1.490044158891108868e-03
3.699999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.197781400047991838e+02 4.167107523365588123e-02 7.645621757819316855e+00 7.325896521450221688e-02 5.205064883277434832e-04 1.426090790297127302e-03 7.325896521450221688e-02 5.205064883277434832e-04 1.426090790297127302e-03
3.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.201133514006698988e+02 5.678236336139010770e-02 1.003713583934003317e+01 7.556220380477826626e-02 5.389891010943592556e-04 1.478997363390513334e-03 7.556220380477826626e-02 5.389891010943592556e-04 1.478997363390513334e-03
3.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.206055661757193320e+02 4.029742681524363379e-02 8.485218282444915161e+00 7.732334655031890269e-02 5.299525159596082469e-04 1.446230835844569945e-03 7.732334655031890269e-02 5.299525159596082469e-04 1.446230835844569945e-03
