hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var
1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.162608700785443716e+02 1.132088284822952828e-03 7.353027703332055964e-02 2.435153582040281567e-02 2.159645564868474554e-04 4.475731447753860184e-03 2.435153582040281567e-02 2.159645564868474554e-04 4.475731447753860184e-03
2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.170229042298950048e+02 4.935567411677341601e-03 1.268144926870258038e+00 4.572326465894344105e-02 2.121743545539837524e-04 4.509655306699796203e-03 4.572326465894344105e-02 2.121743545539837524e-04 4.509655306699796203e-03
2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.181777917006562575e+02 6.286657154935446079e-02 6.866474033570526103e+00 6.917902826911143110e-02 2.051238716307109751e-04 4.189614266837282663e-03 6.917902826911143110e-02 2.051238716307109751e-04 4.189614266837282663e-03
3.300000000000000155e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.179312905087206502e+02 2.044188926525009609e-01 4.812154972961862143e+01 7.450459510490295423e-02 3.023575415300908489e-04 4.133449755932375701e-03 7.450459510490295423e-02 3.023575415300908489e-04 4.133449755932375701e-03
3.499999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.188216026601019735e+02 8.750115932141426522e-02 1.044538775474661207e+01 7.799716438288818721e-02 2.701018208765101252e-04 3.934259487386116555e-03 7.799716438288818721e-02 2.701018208765101252e-04 3.934259487386116555e-03
3.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.189836947514073131e+02 1.036865931594868617e-01 1.321180938266555316e+01 8.004317653902791319e-02 2.654898021437200367e-04 3.823494609195467707e-03 8.004317653902791319e-02 2.654898021437200367e-04 3.823494609195467707e-03
3.699999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.190896051791463890e+02 1.234589695178673618e-01 1.769729426416568074e+01 8.151328623994397171e-02 2.775729754217304930e-04 3.760385398340556490e-03 8.151328623994397171e-02 2.775729754217304930e-04 3.760385398340556490e-03
3.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.191765551469200091e+02 1.314317323761635681e-01 2.003938044224526038e+01 8.296272219468965592e-02 3.036083455070682927e-04 3.740542263398365531e-03 8.296272219468965592e-02 3.036083455070682927e-04 3.740542263398365531e-03
3.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.191524203119332981e+02 1.570309580744370659e-01 2.856127966194807044e+01 8.414411651404025971e-02 3.387759299243148876e-04 3.770797465184300579e-03 8.414411651404025971e-02 3.387759299243148876e-04 3.770797465184300579e-03
4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.194520542303760351e+02 1.461019332507727808e-01 2.535756083762420587e+01 8.648026069522019021e-02 3.085257852964573967e-04 3.728838849154465871e-03 8.648026069522019021e-02 3.085257852964573967e-04 3.728838849154465871e-03
4.099999999999999756e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.196060026070616402e+02 1.533051022735361646e-01 2.759625285769222813e+01 8.767175929493829789e-02 3.316699028832660210e-04 3.685833761539767349e-03 8.767175929493829789e-02 3.316699028832660210e-04 3.685833761539767349e-03
4.199999999999999845e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.199548979051180027e+02 1.378121102314618929e-01 2.320766905065435992e+01 8.915581007558109894e-02 2.853091758316009361e-04 3.680455534900838478e-03 8.915581007558109894e-02 2.853091758316009361e-04 3.680455534900838478e-03
4.299999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.200142998824486540e+02 1.487671366426712993e-01 2.716351597694521303e+01 9.033925167985668025e-02 3.289927454305775724e-04 3.665920203546896815e-03 9.033925167985668025e-02 3.289927454305775724e-04 3.665920203546896815e-03
4.400000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.200965487671145979e+02 1.669445725902411470e-01 3.302154070751511483e+01 9.203642315729268497e-02 3.636847823136411914e-04 3.576009784985592372e-03 9.203642315729268497e-02 3.636847823136411914e-04 3.576009784985592372e-03
4.500000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.203901828316510034e+02 1.658786781593835080e-01 3.244761103798104784e+01 9.324407444359961161e-02 3.297225841308107364e-04 3.517842652652396294e-03 9.324407444359961161e-02 3.297225841308107364e-04 3.517842652652396294e-03
5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.211447909745497498e+02 1.966994829699615366e-01 4.613092394884377256e+01 9.907276767548048313e-02 3.803683719994710639e-04 3.340281752682866187e-03 9.907276767548048313e-02 3.803683719994710639e-04 3.340281752682866187e-03
5.999999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.233954324912275524e+02 1.966719367406960517e-01 5.238861220880259140e+01 1.098243684985227842e-01 4.135461675079553021e-04 3.153078734435439678e-03 1.098243684985227842e-01 4.135461675079553021e-04 3.153078734435439678e-03
6.999999999999999556e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.258798374385191892e+02 1.955644886742326782e-01 5.845829731847050681e+01 1.182235870042024073e-01 4.056317871604524813e-04 2.889456387325891294e-03 1.182235870042024073e-01 4.056317871604524813e-04 2.889456387325891294e-03
8.000000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.284966057473147885e+02 2.252725713207512082e-01 7.762434730638271674e+01 1.245802909411271864e-01 4.330581168480685471e-04 2.744337635973238820e-03 1.245802909411271864e-01 4.330581168480685471e-04 2.744337635973238820e-03
