hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var exact_energy
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.599999997089611981e+01 0.000000000000000000e+00 2.328310113785154022e-07 1.040834085586084257e-16 0.000000000000000000e+00 6.152714188457200639e-02 1.804714568638763061e-01 0.000000000000000000e+00 2.895719514200204014e-02 -1.600000000000002132e+01
0.000000000000000000e+00 1.000000000000000056e-01 0.000000000000000000e+00 -1.600904720914622104e+01 0.000000000000000000e+00 2.017106405563085349e-04 -1.605344494767790842e-07 0.000000000000000000e+00 6.927209565296726934e-02 1.946381559166374675e-01 0.000000000000000000e+00 3.138808391436376244e-02 -1.604014962025006952e+01
0.000000000000000000e+00 1.499999999999999944e-01 0.000000000000000000e+00 -1.602443757740301322e+01 0.000000000000000000e+00 1.182546850941345630e-03 2.400321078566136634e-07 0.000000000000000000e+00 5.745598782268511451e-02 1.717612489041328572e-01 0.000000000000000000e+00 2.795406119763524377e-02 -1.609075498230006573e+01
0.000000000000000000e+00 2.000000000000000111e-01 0.000000000000000000e+00 -1.604615960428068888e+01 0.000000000000000000e+00 4.161913538322519965e-03 3.585704227287989099e-08 0.000000000000000000e+00 5.360517430542077050e-02 1.629880277471605077e-01 0.000000000000000000e+00 2.704007711651289919e-02 -1.616237479681548805e+01
0.000000000000000000e+00 2.500000000000000000e-01 0.000000000000000000e+00 -1.608014244470467347e+01 0.000000000000000000e+00 1.246431385510480931e-02 -4.338584160545888579e-07 0.000000000000000000e+00 4.631795216593011938e-02 1.445782341569802343e-01 0.000000000000000000e+00 2.541508637416773839e-02 -1.625576071228445585e+01
0.000000000000000000e+00 2.999999999999999889e-01 0.000000000000000000e+00 -1.612109688270028585e+01 0.000000000000000000e+00 8.319166879208281240e-02 -3.267020031880868425e-05 0.000000000000000000e+00 4.029339084015791383e-02 1.283456357999571695e-01 0.000000000000000000e+00 2.382078967860465357e-02 -1.637184639770741157e+01
0.000000000000000000e+00 3.499999999999999778e-01 0.000000000000000000e+00 -1.619475977431890712e+01 0.000000000000000000e+00 6.217418371066468774e-02 -5.658543604097898694e-07 0.000000000000000000e+00 2.977398830336847393e-02 9.783581483022465997e-02 0.000000000000000000e+00 2.020214164019465755e-02 -1.651171777200136859e+01
0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -1.627436765919181028e+01 0.000000000000000000e+00 1.189193462394315670e-01 -2.207697967927108040e-07 0.000000000000000000e+00 2.281869539619008416e-02 7.731783841999068096e-02 0.000000000000000000e+00 1.684064725829903519e-02 -1.667657178043500821e+01
0.000000000000000000e+00 4.500000000000000111e-01 0.000000000000000000e+00 -1.636547485177665351e+01 0.000000000000000000e+00 2.811536699546245410e-01 -1.107133509400861499e-05 0.000000000000000000e+00 1.507629212672940630e-02 5.380257587987952173e-02 0.000000000000000000e+00 1.218157507799367406e-02 -1.686766236548076137e+01
0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 -1.646484803839358690e+01 0.000000000000000000e+00 3.236506023220813710e-01 -3.965770250724184876e-07 0.000000000000000000e+00 1.315731980720848820e-02 4.806006298337322374e-02 0.000000000000000000e+00 1.084755015339996034e-02 -1.708623364055884153e+01
0.000000000000000000e+00 5.999999999999999778e-01 0.000000000000000000e+00 -1.737699326407806666e+01 0.000000000000000000e+00 1.121460322513818664e+00 5.387824254105000321e-08 0.000000000000000000e+00 3.144986582432077182e-02 1.077663937377405790e-01 0.000000000000000000e+00 1.983627020508594088e-02 -1.761027489328892415e+01
0.000000000000000000e+00 6.999999999999999556e-01 0.000000000000000000e+00 -1.803986516909554183e+01 0.000000000000000000e+00 1.227036274947477107e-01 8.427540156872269372e-05 0.000000000000000000e+00 3.556561540022096235e-02 1.209555974955551783e-01 0.000000000000000000e+00 2.093536593705751236e-02 -1.825542426081208092e+01
0.000000000000000000e+00 8.000000000000000444e-01 0.000000000000000000e+00 -1.902333683937286679e+01 0.000000000000000000e+00 2.450775221514745221e-04 4.461352528409984197e-06 0.000000000000000000e+00 6.237869019948433930e-02 1.868351661503696304e-01 0.000000000000000000e+00 2.747131090895177374e-02 -1.902340711060134737e+01
0.000000000000000000e+00 9.000000000000000222e-01 0.000000000000000000e+00 -1.990985885839819147e+01 0.000000000000000000e+00 2.447508646463728780e-05 1.611228165991629435e-07 0.000000000000000000e+00 6.246966895972645012e-02 1.881536322100401115e-01 0.000000000000000000e+00 2.706787964592136803e-02 -1.990986244581985787e+01
