hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var
0.000000000000000000e+00 8.399999999999999689e-01 0.000000000000000000e+00 -6.454262299266517289e+01 2.016485949917204944e-03 2.984061812044435769e+00 1.952223105185152061e-02 1.194117546242013690e-04 3.737408643173647377e-03 1.952223105185152061e-02 1.194117546242013690e-04 3.737408643173647377e-03
0.000000000000000000e+00 8.199999999999999512e-01 0.000000000000000000e+00 -6.455512628518874862e+01 1.641290227100375507e-03 2.019267434937907613e+00 2.041289220303742213e-02 1.224220039495409315e-04 3.535972996650470993e-03 2.041289220303742213e-02 1.224220039495409315e-04 3.535972996650470993e-03
0.000000000000000000e+00 8.000000000000000444e-01 0.000000000000000000e+00 -6.453074260607857582e+01 1.578502960997543551e-03 1.910973456606045229e+00 2.020658089025246379e-02 1.231965951332549100e-04 3.612584452646208991e-03 2.020658089025246379e-02 1.231965951332549100e-04 3.612584452646208991e-03
0.000000000000000000e+00 7.800000000000000266e-01 0.000000000000000000e+00 -6.450557689545473750e+01 1.530697684754895064e-03 1.847705977162587221e+00 1.979937670980516651e-02 1.287715054435788274e-04 3.650416613481062035e-03 1.979937670980516651e-02 1.287715054435788274e-04 3.650416613481062035e-03
0.000000000000000000e+00 7.600000000000000089e-01 0.000000000000000000e+00 -6.448080675280044716e+01 1.526192464318963269e-03 1.720269339564509226e+00 1.927381912479240664e-02 1.298924894672805587e-04 3.624276562455591710e-03 1.927381912479240664e-02 1.298924894672805587e-04 3.624276562455591710e-03
0.000000000000000000e+00 7.399999999999999911e-01 0.000000000000000000e+00 -6.445666884050622514e+01 1.449742357989121594e-03 1.659661258433369202e+00 1.891892759433071863e-02 1.244784040505692035e-04 3.695394538680549668e-03 1.891892759433071863e-02 1.244784040505692035e-04 3.695394538680549668e-03
0.000000000000000000e+00 7.199999999999999734e-01 0.000000000000000000e+00 -6.443409350262732005e+01 1.327459123439858396e-03 1.453921741029941650e+00 1.855518584844380314e-02 1.307504890678762917e-04 3.707400071659845177e-03 1.855518584844380314e-02 1.307504890678762917e-04 3.707400071659845177e-03
0.000000000000000000e+00 6.999999999999999556e-01 0.000000000000000000e+00 -6.440898605140343136e+01 1.374649768911721109e-03 1.426547912802917484e+00 1.820290064785744233e-02 1.311253073826450829e-04 3.754192524788774882e-03 1.820290064785744233e-02 1.311253073826450829e-04 3.754192524788774882e-03
0.000000000000000000e+00 6.700000000000000400e-01 0.000000000000000000e+00 -6.437591780228495963e+01 1.262014623683348127e-03 1.283937008928170087e+00 1.701108267053993289e-02 1.223715853667835262e-04 3.597252734966774508e-03 1.701108267053993289e-02 1.223715853667835262e-04 3.597252734966774508e-03
0.000000000000000000e+00 6.500000000000000222e-01 0.000000000000000000e+00 -6.435415609610967635e+01 1.217781870320932538e-03 1.181208309226743802e+00 1.660745885299245300e-02 1.220422829115685971e-04 3.620873136464190789e-03 1.660745885299245300e-02 1.220422829115685971e-04 3.620873136464190789e-03
0.000000000000000000e+00 5.999999999999999778e-01 0.000000000000000000e+00 -6.430288076317340540e+01 1.053143033498896456e-03 1.008317179695772392e+00 1.553690537302584995e-02 1.313342129310303787e-04 3.719764026781190950e-03 1.553690537302584995e-02 1.313342129310303787e-04 3.719764026781190950e-03
0.000000000000000000e+00 5.500000000000000444e-01 0.000000000000000000e+00 -6.425520827762380804e+01 1.184896732682087696e-03 1.284859191367446973e+00 1.424891110528533206e-02 1.260044011062523876e-04 4.091573438164923873e-03 1.424891110528533206e-02 1.260044011062523876e-04 4.091573438164923873e-03
0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 -6.421127229360037347e+01 9.788208630950607364e-04 7.390299249568249573e-01 1.316126471212367838e-02 1.313291393156020394e-04 3.841783704912089294e-03 1.316126471212367838e-02 1.313291393156020394e-04 3.841783704912089294e-03
0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -6.413621582043637659e+01 6.938676098430945644e-04 4.213802286825288901e-01 1.035440382875815399e-02 1.278807359357745895e-04 3.694849219449731006e-03 1.035440382875815399e-02 1.278807359357745895e-04 3.694849219449731006e-03
0.000000000000000000e+00 2.999999999999999889e-01 0.000000000000000000e+00 -6.407684794893555136e+01 5.360427775663341573e-04 2.334918025389380869e-01 7.995576796240825776e-03 1.338134523294081833e-04 3.904268268402664478e-03 7.995576796240825776e-03 1.338134523294081833e-04 3.904268268402664478e-03
0.000000000000000000e+00 2.000000000000000111e-01 0.000000000000000000e+00 -6.403412890506803024e+01 3.625460952124731542e-04 1.128513576677354080e-01 5.453927850100256589e-03 1.415508852099652231e-04 4.130868722249447095e-03 5.453927850100256589e-03 1.415508852099652231e-04 4.130868722249447095e-03
0.000000000000000000e+00 1.000000000000000056e-01 0.000000000000000000e+00 -6.400862058588320735e+01 1.802196341465623188e-04 2.831169776207641264e-02 2.659746195967184479e-03 1.337594720445260308e-04 4.173382428950865933e-03 2.659746195967184479e-03 1.337594720445260308e-04 4.173382428950865933e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.399998315249558800e+01 2.030831864551841445e-05 3.251156293279904431e-04 1.991581393438976737e-04 2.914141260559248862e-05 6.685143066746898101e-04 1.991581393438976737e-04 2.914141260559248862e-05 6.685143066746898101e-04
0.000000000000000000e+00 8.599999999999999867e-01 0.000000000000000000e+00 -6.423240685787254733e+01 4.793442163893844865e-02 4.473508139868463473e+01 1.453505352706675399e-02 1.637534757091731327e-04 1.524673677075817115e-02 1.453505352706675399e-02 1.637534757091731327e-04 1.524673677075817115e-02
0.000000000000000000e+00 9.000000000000000222e-01 0.000000000000000000e+00 -6.468054173490909875e+01 5.021947988227058041e-03 1.993463985369101721e+01 2.310424449420471482e-02 1.494572182159259628e-04 8.873822096518400870e-03 2.310424449420471482e-02 1.494572182159259628e-04 8.873822096518400870e-03
0.000000000000000000e+00 9.399999999999999467e-01 0.000000000000000000e+00 -6.473537420328057124e+01 4.632421072805001025e-03 1.597364623891182056e+01 2.392086343872749238e-02 1.422683617145505651e-04 7.128480990149291957e-03 2.392086343872749238e-02 1.422683617145505651e-04 7.128480990149291957e-03
