hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var
9.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 -9.185618468034152784e+01 6.391631532563983413e-04 3.312666212725950965e-02 9.595927964621339123e-01 3.471489015222103220e-04 9.885824536813130059e-03 9.595927964621339123e-01 3.471489015222103220e-04 9.885824536813130059e-03
8.000000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00 -8.574847598328618403e+01 7.106851734297360296e-04 4.487760969302530961e-02 9.483335558095641327e-01 3.890666371050422031e-04 1.262070533664886966e-02 9.483335558095641327e-01 3.890666371050422031e-04 1.262070533664886966e-02
6.999999999999999556e-01 0.000000000000000000e+00 0.000000000000000000e+00 -7.973132064368661531e+01 8.975225803184363072e-04 6.445144096709987114e-02 9.308343500350663158e-01 4.517860721347153295e-04 1.662516611150806692e-02 9.308343500350663158e-01 4.517860721347153295e-04 1.662516611150806692e-02
5.999999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 -7.385645151264496633e+01 1.120119035322895583e-03 1.062150704807825474e-01 9.028577887591109352e-01 5.510945257210330241e-04 2.327081182275047080e-02 9.028577887591109352e-01 5.510945257210330241e-04 2.327081182275047080e-02
5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.824684970604583611e+01 1.729094003867177442e-03 2.496953845024135754e-01 8.407801544245597780e-01 8.784224361947609886e-04 3.850222780929891259e-02 8.407801544245597780e-01 8.784224361947609886e-04 3.850222780929891259e-02
4.500000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.583506869129708150e+01 5.163850317163680946e-03 1.913370584955331744e+00 4.602055100705326196e-01 4.982656690018337844e-03 1.362200496402206085e-01 4.602055100705326196e-01 4.982656690018337844e-03 1.362200496402206085e-01
4.400000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.562769291756835344e+01 5.461013172334377476e-03 2.357226489548581050e+00 2.259614017840880784e-01 3.582236275359549759e-03 7.811049670910866216e-02 2.259614017840880784e-01 3.582236275359549759e-03 7.811049670910866216e-02
4.299999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.550501865674944213e+01 5.068161399679063130e-03 2.037011828469663222e+00 1.544228720124415921e-01 2.212853557466430959e-03 4.176247280397438200e-02 1.544228720124415921e-01 2.212853557466430959e-03 4.176247280397438200e-02
4.199999999999999845e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.541242564095664136e+01 4.938185331475561726e-03 1.720108377535582767e+00 1.253615739273042373e-01 1.410327008708299988e-03 2.705071523973552605e-02 1.253615739273042373e-01 1.410327008708299988e-03 2.705071523973552605e-02
4.099999999999999756e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.534576396498053441e+01 4.542611775458697473e-03 1.515068942805108732e+00 1.095842356705557102e-01 1.013569257605717545e-03 1.921330844531006846e-02 1.095842356705557102e-01 1.013569257605717545e-03 1.921330844531006846e-02
4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.530230612884834329e+01 4.699975339572443414e-03 1.157363947180518382e+00 1.041686597115566437e-01 9.124232953518263177e-04 1.746588905741754127e-02 1.041686597115566437e-01 9.124232953518263177e-04 1.746588905741754127e-02
3.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.523326761778471905e+01 4.286268722539636825e-03 1.105630036105586855e+00 1.022796014366999517e-01 8.833067587948307230e-04 1.757151395847491096e-02 1.022796014366999517e-01 8.833067587948307230e-04 1.757151395847491096e-02
3.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.516275213845698033e+01 4.678760124341587064e-03 1.027746220145986156e+00 9.875657528161396748e-02 9.576421326986339589e-04 1.740457050671445974e-02 9.875657528161396748e-02 9.576421326986339589e-04 1.740457050671445974e-02
3.699999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.511048887538554197e+01 3.366754425092936560e-03 7.978649108815212276e-01 9.572440241622343082e-02 8.916968475196047168e-04 1.710581918577678412e-02 9.572440241622343082e-02 8.916968475196047168e-04 1.710581918577678412e-02
3.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.504251772696453315e+01 4.269265149276871632e-03 7.767692628471439820e-01 9.286036944128435444e-02 8.783442932716835003e-04 1.689444151272660385e-02 9.286036944128435444e-02 8.783442932716835003e-04 1.689444151272660385e-02
3.499999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.498744229343297718e+01 3.740436839654005807e-03 7.241032445801842687e-01 9.231775479465670342e-02 9.149416237882945172e-04 1.762953406131222839e-02 9.231775479465670342e-02 9.149416237882945172e-04 1.762953406131222839e-02
3.400000000000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.493066936380260756e+01 3.490019291919836415e-03 5.774721735924793764e-01 8.714859539560555757e-02 8.953480367779024672e-04 1.647719136151803987e-02 8.714859539560555757e-02 8.953480367779024672e-04 1.647719136151803987e-02
3.300000000000000155e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.487591592761121717e+01 3.684131068533285161e-03 6.825972387427898802e-01 8.662219169487148096e-02 9.695000729305851663e-04 1.765156264481385420e-02 8.662219169487148096e-02 9.695000729305851663e-04 1.765156264481385420e-02
2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.471392186470757224e+01 5.013937570378356953e-03 5.819188445318463909e-01 7.794425760592782471e-02 8.997330310207186542e-04 1.704113959151582966e-02 7.794425760592782471e-02 8.997330310207186542e-04 1.704113959151582966e-02
2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.431962754378652392e+01 1.104454245730299980e-03 5.407279830386120534e-02 4.906837149075526927e-02 8.133969614604055157e-04 1.494918634658341620e-02 4.906837149075526927e-02 8.133969614604055157e-04 1.494918634658341620e-02
