hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var wilson wilson_err wilson_var
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000034282266e+02 1.992234442015997169e-08 1.557367091235893689e-10 6.128946940104169287e-05 1.247373730934279599e-04 4.993667915150420966e-03 5.587427775065104824e-02 7.225992426363516416e-05 1.871736757392581524e-03 1.000000000020887070e+00 2.488697539833904614e-10 2.423730280977718536e-14
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000056e-01 -2.005048028378601543e+02 4.034544830229458121e-06 4.713155059882260798e-06 5.124125162760416463e-02 1.379836611708005600e-04 5.136585922001139434e-03 7.067881266276040964e-02 9.491886519699010332e-05 2.766757230947001437e-03 9.947832598158331541e-01 2.767068782586724085e-05 2.066322610964129868e-04
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000111e-01 -2.020836393365052857e+02 4.020416441449129548e-05 4.682044211642903513e-04 1.087797037760417085e-01 1.606624891599647321e-04 5.608776990407048253e-03 1.131975301106770831e-01 1.456225099568167469e-04 4.628120120852771691e-03 9.770010376325106716e-01 6.666276690706682934e-05 9.208114490099298267e-04
0.000000000000000000e+00 0.000000000000000000e+00 2.800000000000000266e-01 -2.042900127486863369e+02 1.764802230826090983e-04 8.249966282645083623e-03 1.707240804036459225e-01 2.083599813275159942e-04 6.616150512256564753e-03 1.714915974934896337e-01 2.047839925838448362e-04 6.353494131058040617e-03 9.453495166723331344e-01 1.244011263980447581e-04 2.206584322433187070e-03
0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-01 -2.050143268993320760e+02 2.585906917147918929e-04 1.665803742359865669e-02 1.920543416341146947e-01 2.282106446231005976e-04 7.109919491648269974e-03 1.924763997395833315e-01 2.257840665276212807e-04 6.947625175449581754e-03 9.319622232608077983e-01 1.486466640623041683e-04 2.740840679503036767e-03
0.000000000000000000e+00 0.000000000000000000e+00 3.099999999999999978e-01 -2.054130969782216027e+02 3.863609140991344738e-04 3.239561943457706927e-02 2.050089009602865942e-01 2.446779541857056024e-04 7.559899314490363571e-03 2.052891540527343739e-01 2.427981727931896572e-04 7.444912015747589575e-03 9.232040501337348548e-01 1.667882600282459137e-04 3.161605518657770869e-03
0.000000000000000000e+00 0.000000000000000000e+00 3.300000000000000155e-01 -2.063036579675987809e+02 8.502155207949135731e-04 4.793079065827144519e-02 2.413125101725261956e-01 4.103619636115192829e-04 9.164283786773589485e-03 2.414372253417969016e-01 4.095098306569981673e-04 9.104077571793458418e-03 8.967274975607169019e-01 3.108550322202803897e-04 4.467688995194141546e-03
0.000000000000000000e+00 0.000000000000000000e+00 3.400000000000000244e-01 -2.067627519388846906e+02 1.033670712187078830e-03 8.188251169683187503e-02 2.511215718587240797e-01 4.034842685781737676e-04 8.919540823310522296e-03 2.512119038899739421e-01 4.025813621584545384e-04 8.874164020081258195e-03 8.897299977447797881e-01 3.068933904799743951e-04 4.486542762739044281e-03
0.000000000000000000e+00 0.000000000000000000e+00 3.499999999999999778e-01 -2.074748086408763470e+02 3.802146234822681437e-03 2.502135732077684360e-01 3.385828145345054496e-01 1.236134447588861001e-03 1.482124496263506098e-02 3.386051940917969016e-01 1.235799240857969952e-03 1.480608979479875256e-02 8.179390168720865884e-01 9.775836042250796599e-04 8.216116684425223832e-03
0.000000000000000000e+00 0.000000000000000000e+00 3.699999999999999956e-01 -2.085831582397435398e+02 4.248535331554505537e-03 1.936072397638366471e-01 3.454258219401044050e-01 9.293179498245221276e-04 1.174633153374826135e-02 3.454347737630208415e-01 9.292320719548182936e-04 1.174014707203540654e-02 8.140876018217128030e-01 7.346468748257566897e-04 6.645623469168063582e-03
0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 -2.112173254276172258e+02 2.161016960115488481e-02 8.318951784104792191e-01 4.593335469563804563e-01 2.099973852931532031e-03 1.528657061084848917e-02 4.593338521321614909e-01 2.099961335021118935e-03 1.528629025580723749e-02 7.267112228921112083e-01 1.552222834854931083e-03 8.069741043406231801e-03
0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 -2.247292687555924999e+02 5.434974039950253577e-02 3.258275453475020900e+00 7.036973063151045205e-01 1.819002895756224305e-03 1.188854346767898029e-02 7.036973063151041874e-01 1.819002895756222571e-03 1.188854346767895601e-02 5.769798262391792054e-01 9.798822297444954085e-04 4.819221419604410514e-03
0.000000000000000000e+00 0.000000000000000000e+00 5.999999999999999778e-01 -2.411484222584065549e+02 3.805103084171284527e-04 2.803355250737529780e-02 8.174425252278650911e-01 3.918023068152503034e-04 6.493886060257349387e-03 8.174425252278645360e-01 3.918023068152500865e-04 6.493886060257338111e-03 5.301934624685700204e-01 1.668487410638309454e-04 3.125425292113490766e-03
0.000000000000000000e+00 0.000000000000000000e+00 6.999999999999999556e-01 -2.580522739933226148e+02 2.795485455922276066e-04 1.634784070619474741e-02 8.673703511555995727e-01 3.307218533690276440e-04 4.858431219741606716e-03 8.673703511555990175e-01 3.307218533690275898e-04 4.858431219741597175e-03 5.165154572028458624e-01 1.344275947245617583e-04 2.875990992377186646e-03
