hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var wilson wilson_err wilson_var exact_energy
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.799999999408505502e+01 0.000000000000000000e+00 2.377517504931485278e-08 1.287357950444893430e-05 0.000000000000000000e+00 5.555981190215179832e-02 1.287357950444893430e-05 0.000000000000000000e+00 5.555981190215179832e-02 9.999999991821671985e-01 0.000000000000000000e+00 4.714767411872031825e-10 -1.800000000000004263e+01
0.000000000000000000e+00 1.000000000000000056e-01 0.000000000000000000e+00 -1.802244326702104615e+01 0.000000000000000000e+00 8.595611310861596193e-04 1.178924713686903931e-05 0.000000000000000000e+00 5.556054100922117045e-02 1.178924713686903931e-05 0.000000000000000000e+00 5.556054100922117045e-02 9.975189559693447006e-01 0.000000000000000000e+00 2.199299250878498143e-03 -1.802251531738383861e+01
0.000000000000000000e+00 2.000000000000000111e-01 0.000000000000000000e+00 -1.808925885568078229e+01 0.000000000000000000e+00 1.147167652206460345e-02 6.026638783723829257e-06 0.000000000000000000e+00 5.555390687620344325e-02 6.026638783723829257e-06 0.000000000000000000e+00 5.555390687620344325e-02 9.902526487944814937e-01 0.000000000000000000e+00 8.573293561143707081e-03 -1.809024916874344058e+01
0.000000000000000000e+00 2.999999999999999889e-01 0.000000000000000000e+00 -1.820014541385425488e+01 0.000000000000000000e+00 4.535637388773169909e-02 -1.647803394810006612e-04 0.000000000000000000e+00 5.553041097057769687e-02 -1.647803394810006612e-04 0.000000000000000000e+00 5.553041097057769687e-02 9.782896344613730699e-01 0.000000000000000000e+00 1.891642170411702434e-02 -1.820379806900524855e+01
0.000000000000000000e+00 3.200000000000000067e-01 0.000000000000000000e+00 -1.822666971459351970e+01 0.000000000000000000e+00 6.356277492990398958e-02 -3.893392904856233963e-05 0.000000000000000000e+00 5.555316994616166237e-02 -3.893392904856233963e-05 0.000000000000000000e+00 5.555316994616166237e-02 9.756748998340187828e-01 0.000000000000000000e+00 2.107925219025033950e-02 -1.823209278619986051e+01
0.000000000000000000e+00 3.499999999999999778e-01 0.000000000000000000e+00 -1.827044179145197589e+01 0.000000000000000000e+00 1.000039258383395441e-01 1.500410763479921193e-04 0.000000000000000000e+00 5.557877250498659966e-02 1.500410763479921193e-04 0.000000000000000000e+00 5.557877250498659966e-02 9.709545024982468853e-01 0.000000000000000000e+00 2.515918922706603805e-02 -1.827807713359491970e+01
0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -1.835380686123884075e+01 0.000000000000000000e+00 1.335531596523420184e-01 -1.910642715199638601e-04 0.000000000000000000e+00 5.554290980707409647e-02 -1.910642715199638601e-04 0.000000000000000000e+00 5.554290980707409647e-02 9.619686912808358414e-01 0.000000000000000000e+00 3.271236471851249328e-02 -1.836428258670443725e+01
0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 -1.854386058638476698e+01 0.000000000000000000e+00 3.219742020757355716e-01 4.752872571237971530e-04 0.000000000000000000e+00 5.553594710200424056e-02 4.752872571237971530e-04 0.000000000000000000e+00 5.553594710200424056e-02 9.437110312208517593e-01 0.000000000000000000e+00 4.738089706639413839e-02 -1.857362056414643803e+01
0.000000000000000000e+00 5.999999999999999778e-01 0.000000000000000000e+00 -1.876918188632946993e+01 0.000000000000000000e+00 6.226089906835221566e-01 1.600110155190632175e-04 0.000000000000000000e+00 5.556497062809970938e-02 1.600110155190632175e-04 0.000000000000000000e+00 5.556497062809970938e-02 9.230387613520967260e-01 0.000000000000000000e+00 6.281683001140381251e-02 -1.883519989421168361e+01
0.000000000000000000e+00 6.999999999999999556e-01 0.000000000000000000e+00 -1.903399764324455390e+01 0.000000000000000000e+00 1.131591378267477355e+00 1.136546747604063505e-03 0.000000000000000000e+00 5.554498824342365970e-02 1.136546747604063505e-03 0.000000000000000000e+00 5.554498824342365970e-02 8.996683031574298495e-01 0.000000000000000000e+00 8.061840899525024584e-02 -1.915577034382064170e+01
0.000000000000000000e+00 8.000000000000000444e-01 0.000000000000000000e+00 -1.933691506490289669e+01 0.000000000000000000e+00 1.727295710537864570e+00 -1.186378171291198704e-04 0.000000000000000000e+00 5.545123491246990027e-02 -1.186378171291198704e-04 0.000000000000000000e+00 5.545123491246990027e-02 8.724326126398465053e-01 0.000000000000000000e+00 1.000763505247907748e-01 -1.955178293589627003e+01
0.000000000000000000e+00 9.000000000000000222e-01 0.000000000000000000e+00 -1.968592880891950614e+01 0.000000000000000000e+00 2.008788809830646116e+00 5.993993598960142746e-06 0.000000000000000000e+00 5.559183168932017860e-02 5.993993598960142746e-06 0.000000000000000000e+00 5.559183168932017860e-02 8.462758961072734953e-01 0.000000000000000000e+00 1.142850986972309829e-01 -2.007479760087529641e+01
