hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var
9.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 -3.100127379015614224e+02 9.664372668833897404e-04 8.070040599111455437e-02 9.597695306845498431e-01 1.969700640821787246e-04 2.918454107402905593e-03 9.597695306845498431e-01 1.969700640821787246e-04 2.918454107402905593e-03
8.000000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.893976598221304926e+02 1.136841969496001255e-03 1.077553401832261754e-01 9.481451245463352606e-01 2.174936990938375336e-04 3.710938915985707853e-03 9.481451245463352606e-01 2.174936990938375336e-04 3.710938915985707853e-03
6.999999999999999556e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.690912822497820684e+02 1.355201350195246171e-03 1.525080599140299642e-01 9.310998542088173568e-01 2.484505558847836739e-04 4.934131089913224022e-03 9.310998542088173568e-01 2.484505558847836739e-04 4.934131089913224022e-03
5.999999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.492569024392471988e+02 1.740416765024457033e-03 2.368273249713197526e-01 9.028148128694923891e-01 2.858630534143777628e-04 6.775496439494098876e-03 9.028148128694923891e-01 2.858630534143777628e-04 6.775496439494098876e-03
5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.302512832821889788e+02 2.372733642657068754e-03 4.327065902856880308e-01 8.501558002239862910e-01 3.794239832961252305e-04 1.015317596297791829e-02 8.501558002239862910e-01 3.794239832961252305e-04 1.015317596297791829e-02
4.500000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.212978205210273757e+02 2.992128693452636174e-03 6.707995212493175208e-01 8.033660907017511343e-01 4.462612483744739168e-04 1.307253565762788242e-02 8.033660907017511343e-01 4.462612483744739168e-04 1.307253565762788242e-02
4.400000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.195723119908343506e+02 3.092670912165582705e-03 7.487842144262307764e-01 7.910097423643324133e-01 4.748154174968604473e-04 1.376559122842493932e-02 7.910097423643324133e-01 4.748154174968604473e-04 1.376559122842493932e-02
4.299999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.178846914024519492e+02 3.290598346273686855e-03 8.485137402912226179e-01 7.769172676535822664e-01 4.904374311514192886e-04 1.456295035780200836e-02 7.769172676535822664e-01 4.904374311514192886e-04 1.456295035780200836e-02
4.199999999999999845e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.162239826805861469e+02 3.436458264146139731e-03 9.499718125749071485e-01 7.611416460327705691e-01 5.365699374333618172e-04 1.553702654850311685e-02 7.611416460327705691e-01 5.365699374333618172e-04 1.553702654850311685e-02
4.099999999999999756e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.146089694513881341e+02 3.707238058329785733e-03 1.111346640301999367e+00 7.415655253962736282e-01 5.891474071539347422e-04 1.665039426828112193e-02 7.415655253962736282e-01 5.891474071539347422e-04 1.665039426828112193e-02
4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.130185351735871961e+02 3.885603802556741176e-03 1.292865059220929425e+00 7.179487555948842470e-01 6.159801582190734979e-04 1.797010079550676390e-02 7.179487555948842470e-01 6.159801582190734979e-04 1.797010079550676390e-02
3.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.115065337504078400e+02 4.437357296892595858e-03 1.583325589229775288e+00 6.902371541769224406e-01 6.885856843470157095e-04 1.994109120198796214e-02 6.902371541769224406e-01 6.885856843470157095e-04 1.994109120198796214e-02
3.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.100531996929948946e+02 5.382272280389776946e-03 2.142757377857513301e+00 6.518204233814293147e-01 8.001036483451594945e-04 2.255243275173521300e-02 6.518204233814293147e-01 8.001036483451594945e-04 2.255243275173521300e-02
3.699999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.193962692643963237e+02 3.182631037048894856e-02 7.018438937220864204e+00 8.287820065763562560e-02 4.203504604838092314e-04 4.158845298853041696e-03 8.287820065763562560e-02 4.203504604838092314e-04 4.158845298853041696e-03
3.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.192317562390535386e+02 3.541591151541047255e-02 5.375722702257776042e+00 8.054201946342515184e-02 4.194459967193453031e-04 3.954185774532397238e-03 8.054201946342515184e-02 4.194459967193453031e-04 3.954185774532397238e-03
3.499999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.191148160048708746e+02 2.616597508947281214e-02 4.340339521630416364e+00 7.994593629211975416e-02 4.105108782919785859e-04 4.081448176482069951e-03 7.994593629211975416e-02 4.105108782919785859e-04 4.081448176482069951e-03
3.400000000000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.189279291004060326e+02 2.486503989055447242e-02 4.156005267530129998e+00 7.894709976164156207e-02 4.257912108081876004e-04 4.164567374118924303e-03 7.894709976164156207e-02 4.257912108081876004e-04 4.164567374118924303e-03
3.300000000000000155e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.187340123614677907e+02 3.792909751096385645e-02 4.724684925111082734e+00 7.621515062294376142e-02 4.147870274825569861e-04 4.120921969741132493e-03 7.621515062294376142e-02 4.147870274825569861e-04 4.120921969741132493e-03
2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.183115019692971828e+02 2.016680240423524700e-02 2.558732597027329803e+00 7.110278916752595102e-02 4.312597163789804681e-04 4.302454246049218153e-03 7.110278916752595102e-02 4.312597163789804681e-04 4.302454246049218153e-03
2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.170587295750571286e+02 9.170204354534448182e-03 3.322959497149061137e-01 4.800943794881037258e-02 4.532480001548296077e-04 4.342965648058502541e-03 4.800943794881037258e-02 4.532480001548296077e-04 4.342965648058502541e-03
1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.162698274428502430e+02 2.628987931558987232e-04 3.673677234606767799e-03 2.493669095755032469e-02 4.824623284530889082e-04 4.598697417644627763e-03 2.493669095755032469e-02 4.824623284530889082e-04 4.598697417644627763e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.160000000193271319e+02 3.422657057931109930e-08 9.609057164838746301e-11 6.649449930175328077e-05 5.277758041025810394e-10 2.228725661308566948e-14 6.649449930175328077e-05 5.277758041025810394e-10 2.228725661308566948e-14
