hx hy hz energy energy_err energy_var mag mag_err mag_var abs_mag abs_mag_err abs_mag_var exact_energy
0.000000000000000000e+00 9.000000000000000222e-01 0.000000000000000000e+00 -1.990985424649682756e+01 0.000000000000000000e+00 9.657007289925576308e-06 5.892456990698560215e-01 0.000000000000000000e+00 2.732318063242628603e-01 5.892456990698560215e-01 0.000000000000000000e+00 2.732318063242628603e-01 -1.990986244581984366e+01
0.000000000000000000e+00 8.000000000000000444e-01 0.000000000000000000e+00 -1.902340711056686473e+01 0.000000000000000000e+00 6.918970000795135991e-10 5.177802062310746800e-01 0.000000000000000000e+00 2.908626560715179554e-01 5.177802062310746800e-01 0.000000000000000000e+00 2.908626560715179554e-01 -1.902340711060130829e+01
0.000000000000000000e+00 6.999999999999999556e-01 0.000000000000000000e+00 -1.825542426079825020e+01 0.000000000000000000e+00 2.784984930930020848e-10 4.417363996716215380e-01 0.000000000000000000e+00 3.003790016919893890e-01 4.417363996716215380e-01 0.000000000000000000e+00 3.003790016919893890e-01 -1.825542426081199565e+01
0.000000000000000000e+00 5.999999999999999778e-01 0.000000000000000000e+00 -1.761027489328294138e+01 0.000000000000000000e+00 1.175438820780699207e-10 3.648922851349369334e-01 0.000000000000000000e+00 3.009915014149604495e-01 3.648922851349369334e-01 0.000000000000000000e+00 3.009915014149604495e-01 -1.761027489328902718e+01
0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 -1.708623364055627292e+01 0.000000000000000000e+00 4.816466448362445349e-11 2.908857858717975864e-01 0.000000000000000000e+00 2.941176470575960211e-01 2.908857858717975864e-01 0.000000000000000000e+00 2.941176470575960211e-01 -1.708623364055886995e+01
0.000000000000000000e+00 4.500000000000000111e-01 0.000000000000000000e+00 -1.686766236547924080e+01 0.000000000000000000e+00 2.786693770228902473e-11 2.557851614047710331e-01 0.000000000000000000e+00 2.887830884771138695e-01 2.557851614047710331e-01 0.000000000000000000e+00 2.887830884771138695e-01 -1.686766236548076847e+01
0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -1.667657178043419464e+01 0.000000000000000000e+00 1.570347224964130171e-11 2.222021199752368670e-01 0.000000000000000000e+00 2.827613104516627507e-01 2.222021199752368670e-01 0.000000000000000000e+00 2.827613104516627507e-01 -1.667657178043508637e+01
0.000000000000000000e+00 3.499999999999999778e-01 0.000000000000000000e+00 -1.651171777200088897e+01 0.000000000000000000e+00 8.461524106257002585e-12 1.901955374185226311e-01 0.000000000000000000e+00 2.764761300725456783e-01 1.901955374185226311e-01 0.000000000000000000e+00 2.764761300725456783e-01 -1.651171777200136503e+01
0.000000000000000000e+00 2.999999999999999889e-01 0.000000000000000000e+00 -1.637184639770718775e+01 0.000000000000000000e+00 4.284943426226935105e-12 1.597333871366464764e-01 0.000000000000000000e+00 2.703104850705717599e-01 1.597333871366464764e-01 0.000000000000000000e+00 2.703104850705717599e-01 -1.637184639770745775e+01
0.000000000000000000e+00 2.500000000000000000e-01 0.000000000000000000e+00 -1.625576071228434927e+01 0.000000000000000000e+00 2.020907197944482147e-12 1.307079139460294304e-01 0.000000000000000000e+00 2.645914396885107323e-01 1.307079139460294304e-01 0.000000000000000000e+00 2.645914396885107323e-01 -1.625576071228444164e+01
0.000000000000000000e+00 2.000000000000000111e-01 0.000000000000000000e+00 -1.616237479681538858e+01 0.000000000000000000e+00 9.082186306908464631e-13 1.029520031726379736e-01 0.000000000000000000e+00 2.595846645390155194e-01 1.029520031726379736e-01 0.000000000000000000e+00 2.595846645390155194e-01 -1.616237479681544542e+01
0.000000000000000000e+00 1.499999999999999944e-01 0.000000000000000000e+00 -1.609075498229983481e+01 0.000000000000000000e+00 4.745884573205844226e-12 7.625454303379955445e-02 0.000000000000000000e+00 2.554956554969651794e-01 7.625454303379955445e-02 0.000000000000000000e+00 2.554956554969651794e-01 -1.609075498230000534e+01
0.000000000000000000e+00 1.000000000000000056e-01 0.000000000000000000e+00 -1.604014962024904634e+01 0.000000000000000000e+00 3.016470873745012066e-11 5.037357002161992059e-02 0.000000000000000000e+00 2.524747530430238029e-01 5.037357002161992059e-02 0.000000000000000000e+00 2.524747530430238029e-01 -1.604014962025008018e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.599999998916203481e+01 0.000000000000000000e+00 1.738304397064466735e-07 2.524548305249410554e-05 0.000000000000000000e+00 2.500044079047263890e-01 2.524548305249410554e-05 0.000000000000000000e+00 2.500044079047263890e-01 -1.600000000000001066e+01
